work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,cluster
2022,MI,FT,Data Scientist,160000.0,USD,160000.0,US,0,US,M,0
2022,MI,FT,Data Scientist,52000.0,EUR,54634.0,NL,100,NL,S,1
2022,SE,FT,Data Engineer,185800.0,USD,185800.0,CA,100,CA,M,0
2022,SE,FT,Data Engineer,137400.0,USD,137400.0,CA,100,CA,M,0
2022,SE,FT,Analytics Engineer,245000.0,USD,245000.0,US,0,US,M,0
2022,SE,FT,Analytics Engineer,180000.0,USD,180000.0,US,0,US,M,0
2022,SE,FT,Analytics Engineer,203500.0,USD,203500.0,US,0,US,M,0
2022,SE,FT,Analytics Engineer,152000.0,USD,152000.0,US,0,US,M,0
2022,SE,FT,Data Engineer,250000.0,USD,250000.0,US,0,US,M,0
2022,SE,FT,Data Engineer,63000.0,USD,63000.0,US,0,US,M,0
2022,SE,FT,Machine Learning Infrastructure Engineer,186000.0,USD,186000.0,US,100,US,M,0
2022,SE,FT,Machine Learning Infrastructure Engineer,148800.0,USD,148800.0,US,100,US,M,0
2022,SE,FT,Lead Machine Learning Engineer,7500000.0,INR,95386.0,IN,50,IN,L,1
2022,MI,FT,Machine Learning Engineer,104000.0,GBP,128058.0,GB,50,GB,L,1
2022,EN,FT,Data Scientist,82000.0,USD,82000.0,US,0,US,L,1
2022,EN,PT,Data Scientist,110000.0,USD,110000.0,DO,100,FR,M,1
2022,MI,FT,Applied Machine Learning Scientist,173000.0,USD,173000.0,US,50,US,M,0
2022,SE,FT,Data Scientist,203500.0,USD,203500.0,US,0,US,M,0
2022,SE,FT,Data Scientist,152000.0,USD,152000.0,US,0,US,M,0
2022,SE,FT,Machine Learning Engineer,186000.0,USD,186000.0,US,100,US,M,0
2022,SE,FT,Machine Learning Engineer,148800.0,USD,148800.0,US,100,US,M,0
2022,EN,FT,BI Data Analyst,32400.0,BRL,6270.0,BR,100,BR,L,1
2022,MI,FT,Data Science Manager,158000.0,USD,158000.0,US,100,US,M,0
2022,MI,FT,Data Science Manager,134000.0,USD,134000.0,US,100,US,M,0
2022,SE,FT,Data Scientist,170000.0,USD,170000.0,US,100,US,M,0
2022,SE,FT,Data Scientist,120000.0,USD,120000.0,US,100,US,M,0
2022,EX,FT,Analytics Engineer,200000.0,USD,200000.0,US,100,US,M,0
2022,EX,FT,Analytics Engineer,150000.0,USD,150000.0,US,100,US,M,0
2022,SE,FT,Data Analyst,216200.0,USD,216200.0,US,0,US,M,0
2022,SE,FT,Data Analyst,144100.0,USD,144100.0,US,0,US,M,0
2022,MI,FT,Data Scientist,110000.0,EUR,115573.0,NL,0,NL,M,1
2022,MI,FT,Data Scientist,85000.0,EUR,89306.0,NL,0,NL,M,1
2022,SE,FT,ETL Developer,250000.0,USD,250000.0,US,0,US,M,0
2022,SE,FT,ETL Developer,63000.0,USD,63000.0,US,0,US,M,0
2022,SE,FT,Data Engineer,135000.0,USD,135000.0,US,100,US,M,0
2022,SE,FT,Data Engineer,85000.0,USD,85000.0,US,100,US,M,0
2022,SE,FT,Machine Learning Engineer,135000.0,USD,135000.0,US,100,US,M,0
2022,SE,FT,Machine Learning Engineer,85000.0,USD,85000.0,US,100,US,M,0
2022,SE,FT,Data Science Manager,206000.0,USD,206000.0,US,100,US,M,0
2022,SE,FT,Data Science Manager,175100.0,USD,175100.0,US,100,US,M,0
2022,SE,FT,Machine Learning Engineer,189650.0,USD,189650.0,US,0,US,M,0
2022,SE,FT,Machine Learning Engineer,164996.0,USD,164996.0,US,0,US,M,0
2022,SE,FT,Data Architect,149040.0,USD,149040.0,US,100,US,M,0
2022,SE,FT,Data Architect,113900.0,USD,113900.0,US,100,US,M,0
2022,SE,FT,Data Engineer,154000.0,USD,154000.0,US,100,US,M,0
2022,SE,FT,Data Engineer,126000.0,USD,126000.0,US,100,US,M,0
2022,SE,FT,Machine Learning Engineer,200000.0,USD,200000.0,US,100,US,L,0
2022,SE,FT,Machine Learning Engineer,150000.0,USD,150000.0,US,100,US,L,0
2022,SE,FT,Data Engineer,195700.0,USD,195700.0,US,0,US,M,0
2022,SE,FT,Data Engineer,130500.0,USD,130500.0,US,0,US,M,0
2022,SE,FT,Analytics Engineer,170000.0,USD,170000.0,US,100,US,M,0
2022,SE,FT,Analytics Engineer,135000.0,USD,135000.0,US,100,US,M,0
2022,MI,FT,Data Engineer,80000.0,GBP,98506.0,GB,0,GB,M,1
2022,MI,FT,Data Engineer,60000.0,GBP,73880.0,GB,0,GB,M,1
2022,SE,FT,Data Analyst,117000.0,USD,117000.0,US,100,US,M,0
2022,SE,FT,Data Analyst,99450.0,USD,99450.0,US,100,US,M,0
2022,SE,FT,Data Engineer,200000.0,USD,200000.0,PR,100,PR,M,0
2022,SE,FT,Data Engineer,135000.0,USD,135000.0,PR,100,PR,M,0
2022,SE,FT,Machine Learning Engineer,193900.0,USD,193900.0,US,0,US,M,0
2022,SE,FT,Machine Learning Engineer,129300.0,USD,129300.0,US,0,US,M,0
2022,EN,FT,Machine Learning Engineer,45000.0,GBP,55410.0,GB,100,GB,S,1
2022,SE,FT,Data Analyst,70000.0,GBP,86193.0,GB,0,GB,M,1
2022,SE,FT,Data Analyst,50000.0,GBP,61566.0,GB,0,GB,M,1
2022,SE,FT,Data Analyst,175000.0,USD,175000.0,US,100,US,M,0
2022,SE,FT,Data Analyst,130000.0,USD,130000.0,US,100,US,M,0
2022,SE,FT,Data Engineer,188100.0,USD,188100.0,US,0,US,M,0
2022,SE,FT,Data Engineer,139860.0,USD,139860.0,US,0,US,M,0
2022,SE,FT,Machine Learning Engineer,248700.0,USD,248700.0,US,0,US,M,0
2022,SE,FT,Machine Learning Engineer,167100.0,USD,167100.0,US,0,US,M,0
2022,MI,FT,Data Analyst,450000.0,INR,5723.0,IN,100,IN,S,1
2022,SE,FT,Data Scientist,123400.0,USD,123400.0,US,0,US,M,0
2022,SE,FT,Data Scientist,88100.0,USD,88100.0,US,0,US,M,0
2022,MI,FT,BI Data Analyst,48000.0,EUR,50432.0,DE,100,DE,S,1
2022,SE,FT,Data Scientist,245000.0,USD,245000.0,US,0,US,M,0
2022,SE,FT,Data Scientist,205000.0,USD,205000.0,US,0,US,M,0
2022,SE,FT,Data Engineer,141300.0,USD,141300.0,US,0,US,M,0
2022,SE,FT,Data Engineer,102100.0,USD,102100.0,US,0,US,M,0
2022,SE,FT,Data Architect,141300.0,USD,141300.0,US,0,US,M,0
2022,SE,FT,Data Architect,102100.0,USD,102100.0,US,0,US,M,0
2022,EN,FT,Data Analyst,50000.0,USD,50000.0,AR,100,AR,L,1
2022,EN,FT,Data Scientist,80000.0,EUR,84053.0,BE,100,BE,L,1
2022,MI,FT,Lead Data Scientist,50000.0,GBP,61566.0,GB,50,GB,S,1
2022,SE,FT,Data Architect,250000.0,USD,250000.0,US,0,US,M,0
2022,SE,FT,Data Architect,63000.0,USD,63000.0,US,0,US,M,0
2022,SE,FT,Data Science Manager,189500.0,USD,189500.0,US,100,US,L,0
2022,SE,FT,Data Science Manager,140100.0,USD,140100.0,US,100,US,L,0
2022,SE,FT,Data Engineer,177600.0,USD,177600.0,US,100,US,L,0
2022,SE,FT,Data Engineer,131300.0,USD,131300.0,US,100,US,L,0
2022,MI,FT,Data Engineer,24000.0,USD,24000.0,US,0,US,M,1
2022,MI,FT,Data Engineer,24000.0,USD,24000.0,US,0,US,M,1
2022,SE,FT,Data Engineer,250000.0,USD,250000.0,US,0,US,M,0
2022,SE,FT,Data Engineer,63000.0,USD,63000.0,US,0,US,M,0
2022,SE,FT,Machine Learning Engineer,202900.0,USD,202900.0,US,100,US,L,0
2022,SE,FT,Machine Learning Engineer,131300.0,USD,131300.0,US,100,US,L,0
2022,SE,FT,Data Engineer,145000.0,USD,145000.0,US,100,US,M,0
2022,SE,FT,Data Engineer,115000.0,USD,115000.0,US,100,US,M,0
2022,EN,FT,Machine Learning Engineer,115000.0,USD,115000.0,US,50,US,L,1
2022,MI,FT,Machine Learning Engineer,193900.0,USD,193900.0,US,0,US,M,0
2022,MI,FT,Machine Learning Engineer,129300.0,USD,129300.0,US,0,US,M,0
2022,SE,FT,Data Scientist,180000.0,USD,180000.0,US,100,US,L,0
2022,SE,FT,Data Scientist,140000.0,USD,140000.0,US,100,US,L,0
2022,MI,FT,Data Analyst,216200.0,USD,216200.0,US,0,US,M,0
2022,MI,FT,Data Analyst,144100.0,USD,144100.0,US,0,US,M,0
2022,SE,FT,Machine Learning Scientist,216000.0,USD,216000.0,US,0,US,M,0
2022,SE,FT,Machine Learning Scientist,144000.0,USD,144000.0,US,0,US,M,0
2022,EN,FT,Data Analyst,150000.0,USD,150000.0,US,100,US,L,0
2021,EN,FT,Machine Learning Research Engineer,900000.0,INR,12171.0,IN,100,IN,M,1
2022,MI,FT,Data Scientist,4200000.0,INR,53416.0,IN,100,ID,L,1
2022,EN,FT,Applied Data Scientist,50000.0,USD,50000.0,AT,50,AT,M,1
2021,SE,FT,Cloud Data Architect,250000.0,USD,250000.0,US,50,US,L,0
2022,EX,FT,Research Scientist,80000.0,EUR,84053.0,NL,0,NL,L,1
2022,MI,FT,Data Scientist,107000.0,GBP,131752.0,GB,100,GB,M,1
2022,SE,FT,Analytics Engineer,48000.0,USD,48000.0,AR,100,US,S,1
2022,EX,FT,Data Science Manager,260500.0,USD,260500.0,US,0,US,M,0
2022,EX,FT,Data Science Manager,175100.0,USD,175100.0,US,0,US,M,0
2022,SE,FT,Data Engineer,210000.0,USD,210000.0,US,100,US,M,0
2022,SE,FT,Data Engineer,100000.0,USD,100000.0,US,100,US,M,0
2022,EN,FT,Data Analyst,55000.0,USD,55000.0,US,100,US,S,1
2022,MI,FT,Data Analyst,130000.0,USD,130000.0,US,100,US,M,0
2022,SE,FT,Applied Machine Learning Scientist,73400.0,EUR,77119.0,FR,100,GB,L,1
2022,EN,FT,Data Scientist,49500.0,EUR,52008.0,BE,50,BE,S,1
2022,MI,FL,Applied Machine Learning Scientist,2400000.0,INR,30523.0,IN,100,IN,S,1
2022,SE,FT,Data Engineer,206699.0,USD,206699.0,US,0,US,M,0
2022,SE,FT,Data Engineer,99100.0,USD,99100.0,US,0,US,M,0
2022,MI,FT,Analytics Engineer,200000.0,USD,200000.0,US,0,US,M,0
2022,MI,FT,Analytics Engineer,54000.0,USD,54000.0,US,0,US,M,1
2022,SE,FT,Data Engineer,250000.0,USD,250000.0,US,0,US,M,0
2022,SE,FT,Data Engineer,63000.0,USD,63000.0,US,0,US,M,0
2022,SE,FT,Data Architect,250000.0,USD,250000.0,US,0,US,M,0
2022,SE,FT,Data Architect,63000.0,USD,63000.0,US,0,US,M,0
2022,SE,FT,Data Engineer,250000.0,USD,250000.0,US,0,US,M,0
2022,SE,FT,Data Engineer,63000.0,USD,63000.0,US,0,US,M,0
2022,EN,FT,Analytics Engineer,130000.0,USD,130000.0,US,50,US,L,0
2022,SE,FT,Data Engineer,100000.0,USD,100000.0,US,0,US,L,0
2022,SE,FT,Data Engineer,80000.0,USD,80000.0,US,0,US,L,0
2022,SE,FT,Data Scientist,160000.0,USD,160000.0,US,0,US,L,0
2022,SE,FT,Data Scientist,100000.0,USD,100000.0,US,0,US,L,0
2022,SE,FT,Data Specialist,221300.0,USD,221300.0,US,100,US,L,0
2022,SE,FT,Data Specialist,148700.0,USD,148700.0,US,100,US,L,0
2022,EN,FT,Machine Learning Engineer,30000.0,USD,30000.0,GB,100,GB,L,1
2022,EN,FT,Data Analyst,27000.0,EUR,28368.0,FR,50,FR,M,1
2022,MI,FT,Data Engineer,74000.0,GBP,91118.0,GB,0,GB,M,1
2022,MI,FT,Data Engineer,50000.0,GBP,61566.0,GB,0,GB,M,1
2022,MI,FT,Data Scientist,58000.0,EUR,60938.0,DE,100,DE,S,1
2022,SE,FT,Data Science Manager,249260.0,USD,249260.0,US,0,US,M,0
2022,SE,FT,Data Science Manager,185400.0,USD,185400.0,US,0,US,M,0
2022,SE,FT,Data Engineer,170000.0,USD,170000.0,US,100,US,M,0
2022,SE,FT,Data Engineer,130000.0,USD,130000.0,US,100,US,M,0
2022,MI,FT,Data Scientist,65000.0,GBP,80036.0,GB,50,GB,M,1
2022,SE,FT,Data Analyst,128875.0,USD,128875.0,US,100,US,M,0
2022,SE,FT,Data Analyst,93700.0,USD,93700.0,US,100,US,M,0
2022,SE,FT,Machine Learning Engineer,180000.0,USD,180000.0,US,100,US,M,0
2022,SE,FT,Machine Learning Engineer,100000.0,USD,100000.0,US,100,US,M,0
2022,SE,FT,Data Analyst,136260.0,USD,136260.0,US,100,US,M,0
2022,SE,FT,Data Analyst,109280.0,USD,109280.0,US,100,US,M,0
2022,SE,FT,Data Scientist,160000.0,USD,160000.0,US,100,US,L,0
2022,SE,FT,Data Scientist,92000.0,USD,92000.0,US,100,US,L,1
2022,SE,FT,Data Engineer,200000.0,USD,200000.0,US,100,US,M,0
2022,SE,FT,Data Engineer,160000.0,USD,160000.0,US,100,US,M,0
2022,MI,FT,Data Engineer,110000.0,GBP,135446.0,GB,0,GB,M,1
2022,MI,FT,Data Engineer,85000.0,GBP,104663.0,GB,0,GB,M,1
2022,SE,FT,Data Analyst,117000.0,USD,117000.0,US,100,US,M,0
2022,SE,FT,Data Analyst,99450.0,USD,99450.0,US,100,US,M,0
2022,EN,FT,Data Engineer,129000.0,USD,129000.0,US,100,US,L,1
2022,EN,FT,Data Engineer,86000.0,USD,86000.0,US,100,US,L,1
2020,EN,FT,Data Engineer,1000000.0,INR,13493.0,IN,100,IN,L,1
2020,EN,FT,Data Engineer,1000000.0,INR,13493.0,IN,100,IN,L,1
2022,SE,FT,Data Scientist,160000.0,USD,160000.0,US,0,US,L,0
2022,SE,FT,Data Scientist,119300.0,USD,119300.0,US,0,US,L,0
2022,SE,FT,Business Data Analyst,100000.0,USD,100000.0,US,100,US,L,0
2022,MI,FT,Data Scientist,25000.0,USD,25000.0,TR,50,TR,M,1
2022,MI,FT,Data Analyst,90000.0,SGD,65257.0,SG,50,SG,M,1
2022,MI,FT,AI Scientist,200000.0,USD,200000.0,US,100,US,M,0
2022,EN,FT,Machine Learning Developer,180000.0,USD,180000.0,US,100,US,L,0
2022,MI,FT,Data Scientist,153000.0,USD,153000.0,US,100,US,L,0
2022,SE,FT,Data Engineer,210000.0,USD,210000.0,US,100,US,M,0
2022,SE,FT,Data Engineer,100000.0,USD,100000.0,US,100,US,M,0
2022,SE,FT,Data Analyst,150075.0,USD,150075.0,US,100,US,M,0
2022,SE,FT,Data Analyst,110925.0,USD,110925.0,US,100,US,M,0
2022,MI,FT,Machine Learning Scientist,22800.0,USD,22800.0,EG,100,EG,M,1
2022,SE,FT,Data Scientist,160000.0,USD,160000.0,US,100,US,L,0
2022,SE,FT,Data Scientist,92000.0,USD,92000.0,US,100,US,L,1
2022,SE,FT,Machine Learning Engineer,202900.0,USD,202900.0,US,100,US,L,0
2022,SE,FT,Machine Learning Engineer,131300.0,USD,131300.0,US,100,US,L,0
2020,EN,FT,Data Analyst,20000.0,EUR,22809.0,PT,100,PT,M,1
2022,EN,FT,Data Analyst,15000.0,USD,15000.0,ID,0,ID,L,1
2022,SE,FT,Data Engineer,175000.0,USD,175000.0,US,100,US,M,0
2022,SE,FT,Data Engineer,135000.0,USD,135000.0,US,100,US,M,0
2022,SE,FT,Data Science Manager,193000.0,AUD,133766.0,AU,100,AU,L,1
2022,EN,FT,Machine Learning Engineer,83000.0,USD,83000.0,US,0,US,L,1
2022,MI,FT,Data Engineer,75000.0,GBP,92350.0,GB,100,GB,M,1
2022,MI,FT,Data Engineer,55000.0,GBP,67723.0,GB,100,GB,M,1
2022,SE,FT,Data Scientist,186000.0,USD,186000.0,US,0,US,M,0
2022,SE,FT,Data Scientist,148800.0,USD,148800.0,US,0,US,M,0
2022,SE,FT,Data Analyst,112900.0,USD,112900.0,US,0,US,M,0
2022,SE,FT,Data Analyst,90320.0,USD,90320.0,US,0,US,M,0
2022,SE,FT,ML Engineer,240000.0,USD,240000.0,US,0,US,M,0
2022,SE,FT,ML Engineer,160000.0,USD,160000.0,US,0,US,M,0
2022,SE,FT,Data Science Manager,300000.0,USD,300000.0,US,100,US,M,0
2022,SE,FT,Data Science Manager,200000.0,USD,200000.0,US,100,US,M,0
2022,MI,FT,Data Engineer,62500.0,EUR,65666.0,DE,50,DE,S,1
2022,MI,FT,AI Scientist,200000.0,USD,200000.0,IN,100,US,L,0
2022,MI,FT,Machine Learning Engineer,95000.0,GBP,116976.0,GB,0,GB,M,1
2022,MI,FT,Machine Learning Engineer,75000.0,GBP,92350.0,GB,0,GB,M,1
2022,MI,FT,AI Scientist,120000.0,USD,120000.0,US,0,US,M,0
2022,SE,FT,Data Analyst,112900.0,USD,112900.0,US,100,US,M,0
2022,SE,FT,Data Analyst,90320.0,USD,90320.0,US,100,US,M,0
2022,SE,FT,Data Analytics Manager,145000.0,USD,145000.0,US,100,US,M,0
2022,SE,FT,Data Analytics Manager,105400.0,USD,105400.0,US,100,US,M,0
2020,EN,FT,Data Scientist,43200.0,EUR,49268.0,DE,0,DE,S,1
2022,MI,FT,Data Engineer,90000.0,GBP,110820.0,GB,0,GB,M,1
2022,MI,FT,Data Engineer,75000.0,GBP,92350.0,GB,0,GB,M,1
2022,SE,FT,Data Scientist,215300.0,USD,215300.0,US,100,US,L,0
2022,SE,FT,Data Scientist,158200.0,USD,158200.0,US,100,US,L,0
2022,SE,FT,Data Engineer,209100.0,USD,209100.0,US,100,US,L,0
2022,SE,FT,Data Engineer,154600.0,USD,154600.0,US,100,US,L,0
2022,SE,FT,Data Analyst,115934.0,USD,115934.0,US,0,US,M,0
2022,SE,FT,Data Analyst,81666.0,USD,81666.0,US,0,US,M,0
2022,SE,FT,Data Engineer,175000.0,USD,175000.0,US,100,US,M,0
2022,SE,FT,Data Engineer,155000.0,USD,155000.0,US,100,US,M,0
2022,MI,FT,Machine Learning Engineer,80000.0,EUR,84053.0,FR,100,DE,M,1
2022,SE,FT,Data Analyst,164000.0,USD,164000.0,US,0,US,M,0
2022,SE,FT,Data Analyst,132000.0,USD,132000.0,US,0,US,M,0
2022,SE,FT,Data Scientist,170000.0,USD,170000.0,US,100,US,M,0
2022,SE,FT,Data Scientist,123000.0,USD,123000.0,US,100,US,M,0
2022,SE,FT,Machine Learning Engineer,189650.0,USD,189650.0,US,0,US,M,0
2022,SE,FT,Machine Learning Engineer,164996.0,USD,164996.0,US,0,US,M,0
2022,MI,FT,ETL Developer,50000.0,EUR,52533.0,GR,0,GR,M,1
2022,MI,FT,ETL Developer,50000.0,EUR,52533.0,GR,0,GR,M,1
2022,EX,FT,Lead Data Engineer,150000.0,CAD,115222.0,CA,100,CA,S,1
2022,SE,FT,Data Engineer,165400.0,USD,165400.0,US,100,US,M,0
2022,SE,FT,Data Engineer,132320.0,USD,132320.0,US,100,US,M,0
2022,SE,FT,Data Architect,208775.0,USD,208775.0,US,100,US,M,0
2022,SE,FT,Data Architect,147800.0,USD,147800.0,US,100,US,M,0
2022,SE,FT,Data Engineer,136994.0,USD,136994.0,US,100,US,M,0
2022,SE,FT,Data Engineer,101570.0,USD,101570.0,US,100,US,M,0
2022,SE,FT,Data Analyst,128875.0,USD,128875.0,US,100,US,M,0
2022,SE,FT,Data Analyst,93700.0,USD,93700.0,US,100,US,M,0
2022,EX,FT,Head of Machine Learning,6000000.0,INR,76309.0,IN,50,IN,L,1
2022,EN,FT,Machine Learning Engineer,28500.0,GBP,35093.0,GB,100,GB,L,1
2022,SE,FT,Data Engineer,183600.0,USD,183600.0,US,100,US,L,0
2022,SE,FT,Data Engineer,100800.0,USD,100800.0,US,100,US,L,0
2022,MI,FT,Data Analyst,40000.0,GBP,49253.0,GB,100,GB,M,1
2022,MI,FT,Data Analyst,30000.0,GBP,36940.0,GB,100,GB,M,1
2022,MI,FT,Data Analyst,40000.0,EUR,42026.0,ES,100,ES,M,1
2022,MI,FT,Data Analyst,30000.0,EUR,31520.0,ES,100,ES,M,1
2022,MI,FT,Data Engineer,80000.0,EUR,84053.0,ES,100,ES,M,1
2022,MI,FT,Data Engineer,70000.0,EUR,73546.0,ES,100,ES,M,1
2022,MI,FT,Data Engineer,80000.0,GBP,98506.0,GB,100,GB,M,1
2022,MI,FT,Data Engineer,70000.0,GBP,86193.0,GB,100,GB,M,1
2022,MI,FT,Data Engineer,80000.0,EUR,84053.0,GR,100,GR,M,1
2022,MI,FT,Data Engineer,70000.0,EUR,73546.0,GR,100,GR,M,1
2022,SE,FT,Machine Learning Engineer,189650.0,USD,189650.0,US,0,US,M,0
2022,SE,FT,Machine Learning Engineer,164996.0,USD,164996.0,US,0,US,M,0
2022,MI,FT,Data Analyst,40000.0,EUR,42026.0,GR,100,GR,M,1
2022,MI,FT,Data Analyst,30000.0,EUR,31520.0,GR,100,GR,M,1
2022,MI,FT,Data Engineer,75000.0,GBP,92350.0,GB,100,GB,M,1
2022,MI,FT,Data Engineer,60000.0,GBP,73880.0,GB,100,GB,M,1
2022,SE,FT,Data Scientist,215300.0,USD,215300.0,US,0,US,L,0
2022,SE,FT,Data Scientist,140400.0,USD,140400.0,US,0,US,L,0
2022,MI,FT,Data Engineer,60000.0,EUR,63040.0,ES,100,ES,M,1
2022,MI,FT,Data Engineer,45000.0,EUR,47280.0,ES,100,ES,M,1
2022,SE,FT,Data Scientist,260000.0,USD,260000.0,US,100,US,M,0
2022,SE,FT,Data Scientist,180000.0,USD,180000.0,US,100,US,M,0
2022,MI,FT,Data Scientist,55000.0,GBP,67723.0,GB,0,GB,M,1
2022,MI,FT,Data Scientist,35000.0,GBP,43096.0,GB,0,GB,M,1
2022,MI,FT,Data Engineer,60000.0,EUR,63040.0,GR,100,GR,M,1
2022,MI,FT,Data Engineer,45000.0,EUR,47280.0,GR,100,GR,M,1
2022,MI,FT,Data Engineer,60000.0,GBP,73880.0,GB,100,GB,M,1
2022,MI,FT,Data Engineer,45000.0,GBP,55410.0,GB,100,GB,M,1
2021,MI,FT,Machine Learning Engineer,43200.0,EUR,51064.0,IT,50,IT,L,1
2022,SE,FT,Data Science Engineer,60000.0,USD,60000.0,AR,100,MX,L,1
2022,MI,FT,Data Engineer,82900.0,USD,82900.0,US,0,US,M,0
2022,MI,FT,Data Engineer,63900.0,USD,63900.0,US,0,US,M,1
2022,MI,FT,Machine Learning Scientist,160000.0,USD,160000.0,US,100,US,L,0
2022,MI,FT,Machine Learning Scientist,112300.0,USD,112300.0,US,100,US,L,1
2022,MI,FT,Data Science Manager,241000.0,USD,241000.0,US,100,US,M,0
2022,MI,FT,Data Science Manager,159000.0,USD,159000.0,US,100,US,M,0
2022,SE,FT,Data Scientist,180000.0,USD,180000.0,US,0,US,M,0
2022,SE,FT,Data Scientist,80000.0,USD,80000.0,US,0,US,M,0
2022,MI,FT,Data Analyst,58000.0,USD,58000.0,US,0,US,S,1
2022,MI,FT,Data Analyst,58000.0,USD,58000.0,US,0,US,S,1
2022,SE,FT,Data Engineer,136000.0,USD,136000.0,US,0,US,M,0
2022,SE,FT,Data Engineer,108800.0,USD,108800.0,US,0,US,M,0
2022,EX,FT,Data Engineer,242000.0,USD,242000.0,US,100,US,M,0
2022,EX,FT,Data Engineer,200000.0,USD,200000.0,US,100,US,M,0
2022,MI,FT,Data Scientist,50000.0,GBP,61566.0,GB,0,GB,M,1
2022,MI,FT,Data Scientist,30000.0,GBP,36940.0,GB,0,GB,M,1
2022,MI,FT,Data Engineer,60000.0,GBP,73880.0,GB,0,GB,M,1
2022,MI,FT,Data Engineer,40000.0,GBP,49253.0,GB,0,GB,M,1
2022,SE,FT,Data Scientist,165220.0,USD,165220.0,US,100,US,M,0
2022,SE,FT,Data Scientist,120160.0,USD,120160.0,US,100,US,M,0
2022,SE,FT,Data Analyst,124190.0,USD,124190.0,US,100,US,M,0
2022,SE,FT,Data Analyst,90320.0,USD,90320.0,US,100,US,M,0
2022,SE,FT,Data Engineer,181940.0,USD,181940.0,US,0,US,M,0
2022,SE,FT,Data Engineer,132320.0,USD,132320.0,US,0,US,M,0
2022,SE,FT,Data Engineer,220110.0,USD,220110.0,US,0,US,M,0
2022,SE,FT,Data Engineer,160080.0,USD,160080.0,US,0,US,M,0
2022,SE,FT,Data Scientist,180000.0,USD,180000.0,US,0,US,L,0
2022,SE,FT,Data Scientist,120000.0,USD,120000.0,US,0,US,L,0
2022,MI,FT,Data Analyst,126500.0,USD,126500.0,US,0,US,M,0
2022,MI,FT,Data Analyst,106260.0,USD,106260.0,US,0,US,M,0
2022,SE,FT,Data Analyst,116000.0,USD,116000.0,US,0,US,M,0
2022,SE,FT,Data Analyst,99000.0,USD,99000.0,US,0,US,M,0
2022,SE,FT,Data Analyst,155000.0,USD,155000.0,US,100,US,M,0
2022,SE,FT,Data Analyst,120600.0,USD,120600.0,US,100,US,M,0
2022,MI,FT,Data Scientist,130000.0,USD,130000.0,US,0,US,M,0
2022,MI,FT,Data Scientist,90000.0,USD,90000.0,US,0,US,M,0
2022,MI,FT,Data Engineer,170000.0,USD,170000.0,US,100,US,M,0
2022,MI,FT,Data Engineer,150000.0,USD,150000.0,US,100,US,M,0
2022,SE,FT,Data Analyst,102100.0,USD,102100.0,US,100,US,M,0
2022,SE,FT,Data Analyst,84900.0,USD,84900.0,US,100,US,M,0
2022,SE,FT,Data Scientist,136620.0,USD,136620.0,US,100,US,M,0
2022,SE,FT,Data Scientist,99360.0,USD,99360.0,US,100,US,M,0
2022,SE,FT,Data Scientist,90000.0,GBP,110820.0,GB,0,GB,M,0
2022,SE,FT,Data Scientist,80000.0,GBP,98506.0,GB,0,GB,M,1
2022,SE,FT,Data Scientist,146000.0,USD,146000.0,US,100,US,M,0
2022,SE,FT,Data Scientist,123000.0,USD,123000.0,US,100,US,M,0
2022,EN,FT,Data Engineer,40000.0,GBP,49253.0,GB,100,GB,M,1
2022,EN,FT,Data Engineer,35000.0,GBP,43096.0,GB,100,GB,M,1
2022,EX,FT,Data Analyst,130000.0,USD,130000.0,US,100,US,M,0
2022,EX,FT,Data Analyst,110000.0,USD,110000.0,US,100,US,M,0
2022,SE,FT,Data Analyst,170000.0,USD,170000.0,US,100,US,M,0
2022,SE,FT,Data Analyst,135000.0,USD,135000.0,US,100,US,M,0
2022,SE,FT,Data Science Manager,161342.0,USD,161342.0,US,100,US,M,0
2022,SE,FT,Data Science Manager,137141.0,USD,137141.0,US,100,US,M,0
2022,SE,FT,Data Scientist,167000.0,USD,167000.0,US,100,US,M,0
2022,SE,FT,Data Scientist,123000.0,USD,123000.0,US,100,US,M,0
2022,SE,FT,Data Engineer,60000.0,GBP,73880.0,GB,0,GB,M,1
2022,SE,FT,Data Engineer,50000.0,GBP,61566.0,GB,0,GB,M,1
2022,SE,FT,Data Scientist,211500.0,USD,211500.0,US,100,US,M,0
2022,SE,FT,Data Scientist,138600.0,USD,138600.0,US,100,US,M,0
2022,SE,FT,Data Architect,192400.0,USD,192400.0,CA,100,CA,M,0
2022,SE,FT,Data Architect,90700.0,USD,90700.0,CA,100,CA,M,1
2022,SE,FT,Data Analyst,130000.0,USD,130000.0,CA,100,CA,M,1
2022,SE,FT,Data Analyst,61300.0,USD,61300.0,CA,100,CA,M,1
2022,SE,FT,Data Analyst,130000.0,USD,130000.0,CA,100,CA,M,1
2022,SE,FT,Data Analyst,61300.0,USD,61300.0,CA,100,CA,M,1
2022,SE,FT,Data Engineer,160000.0,USD,160000.0,US,0,US,L,0
2022,SE,FT,Data Engineer,113000.0,USD,113000.0,US,0,US,L,0
2022,SE,FT,Data Scientist,150000.0,USD,150000.0,US,0,US,M,0
2022,SE,FT,Data Scientist,95550.0,USD,95550.0,US,0,US,M,0
2022,MI,FT,Data Analyst,167000.0,USD,167000.0,US,100,US,M,0
